"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.856989213E1,5.819999799E-2,-1.944999993E-1,-5.152999759E-1
1.857989213E1,-7.999999449E-3,-2.186999917E-1,-7.376999855E-1
1.858989213E1,-2.569999918E-2,-1.733999997E-1,-1.006099939E0
1.859989213E1,-1.088999957E-1,-9.709999710E-2,-1.107900023E0
1.860989213E1,-1.473999918E-1,3.830000013E-2,-1.147799969E0
1.861989213E1,-2.010999918E-1,1.451999992E-1,-1.215899944E0
1.862989213E1,-3.015999794E-1,2.137999982E-1,-1.121099949E0
1.863989213E1,-3.260999918E-1,3.224000037E-1,-8.064000010E-1
1.864989213E1,-3.245999813E-1,4.808999896E-1,-3.303000033E-1
1.865989213E1,-2.967999876E-1,6.595999599E-1,1.616999954E-1
1.866989213E1,-3.789999783E-1,8.386999965E-1,2.897000015E-1
1.867989213E1,-4.652999938E-1,1.017400026E0,2.180000022E-2
1.868989213E1,-6.277999878E-1,1.138000011E0,-1.648000032E-1
1.869989213E1,-7.301999927E-1,1.181299925E0,-1.832000017E-1
1.870989213E1,-7.976999879E-1,1.214299917E0,-9.759999812E-2
1.871989213E1,-7.706999779E-1,1.247399926E0,5.829999968E-2
1.872989213E1,-7.100999951E-1,1.181299925E0,2.737999856E-1
1.873989213E1,-5.374000072E-1,1.163900018E0,5.625000000E-1
1.874989213E1,-2.935000062E-1,1.125199914E0,7.576999664E-1
1.875989213E1,-5.009999871E-2,1.044999957E0,5.712999701E-1
1.876989213E1,1.917999983E-1,9.729999900E-1,9.479999542E-2
1.877989213E1,4.896999896E-1,9.387999773E-1,-5.945000052E-1
1.878989213E1,8.177999854E-1,9.042999744E-1,-1.160200000E0
1.879989213E1,1.047099948E0,7.726999521E-1,-1.589599967E0
1.880989213E1,1.065599918E0,5.425999761E-1,-1.857499957E0
1.881989213E1,9.088999629E-1,1.750999987E-1,-1.981999993E0
1.882989213E1,6.742999554E-1,-1.904999912E-1,-1.880999923E0
1.883989213E1,4.180999994E-1,-5.159999728E-1,-1.763499975E0
1.884989213E1,2.064999938E-1,-7.818999887E-1,-1.704599977E0
1.885989213E1,7.580000162E-2,-9.689999819E-1,-1.836699963E0
1.886989213E1,-1.427000016E-1,-1.136199951E0,-2.077800035E0
1.887989213E1,-2.705000043E-1,-1.234499931E0,-2.240000010E0
1.888989213E1,-3.190000057E-1,-1.312799931E0,-2.356600046E0
1.889989213E1,-3.398999870E-1,-1.311999917E0,-2.252500057E0
1.890989213E1,-3.111000061E-1,-1.369799972E0,-1.893099904E0
1.891989213E1,-2.595999837E-1,-1.456699967E0,-1.425199986E0
1.892989213E1,-1.561999917E-1,-1.475099921E0,-1.072099924E0
1.893989213E1,-2.809999883E-2,-1.444999933E0,-9.778999686E-1
1.894989213E1,7.319999486E-2,-1.395299911E0,-1.154899955E0
1.895989213E1,1.024999991E-1,-1.326099992E0,-1.398399949E0
1.896989213E1,1.257999986E-1,-1.246699929E0,-1.495800018E0
1.897989213E1,2.014999986E-1,-1.157199979E0,-1.537099957E0
1.898989213E1,1.693999916E-1,-1.047899961E0,-1.649099946E0
1.899989213E1,8.399999887E-2,-1.017199993E0,-1.810899973E0
1.900989213E1,-3.339999914E-2,-1.005399942E0,-1.662499905E0
1.901989213E1,-1.144999936E-1,-9.733999968E-1,-1.401399970E0
1.902989213E1,-1.194999963E-1,-8.830999732E-1,-1.117599964E0
1.903989213E1,-1.317999959E-1,-7.820000052E-1,-9.472000003E-1
1.904989213E1,-1.396999955E-1,-7.501999736E-1,-9.003999829E-1
1.905989213E1,-1.658999920E-1,-6.694999933E-1,-9.012999535E-1
1.906989213E1,-1.903999895E-1,-5.789999962E-1,-9.417999983E-1
1.907989213E1,-3.276000023E-1,-5.281999707E-1,-9.712999463E-1
1.908989213E1,-4.740999937E-1,-5.356000066E-1,-9.958999753E-1
1.909989213E1,-5.807999969E-1,-5.127999783E-1,-9.584999681E-1
1.910989213E1,-6.164999604E-1,-4.509999752E-1,-7.731999755E-1
1.911989213E1,-5.845999718E-1,-3.301999867E-1,-5.386999846E-1
1.912989213E1,-5.146999955E-1,-1.704999954E-1,-5.162000060E-1
1.913989213E1,-4.341999888E-1,-4.140000045E-2,-5.641999841E-1
1.914989213E1,-4.050000012E-1,1.168999970E-1,-7.371000051E-1
1.915989213E1,-4.447999895E-1,2.946999967E-1,-1.045300007E0
1.916989213E1,-4.709999859E-1,5.018000007E-1,-1.236599922E0
1.917989213E1,-5.144999623E-1,6.991999745E-1,-1.175499916E0
1.918989213E1,-5.945999622E-1,8.180999756E-1,-8.895999789E-1
1.919989213E1,-6.829999685E-1,9.265999794E-1,-5.898999572E-1
1.920989213E1,-7.019999623E-1,9.951999784E-1,-3.152000010E-1
1.921989213E1,-6.222999692E-1,1.131399989E0,-1.314999908E-1
1.922989213E1,-5.522999763E-1,1.228199959E0,-1.519999932E-2
1.923989213E1,-4.208999872E-1,1.284600019E0,9.959999472E-2
1.924989213E1,-2.687999904E-1,1.291599989E0,4.026999772E-1
1.925989213E1,-1.340000033E-1,1.209399939E0,8.495999575E-1
1.926989213E1,-5.559999868E-2,1.155499935E0,9.806999564E-1
1.927989213E1,-9.259999543E-2,1.032599926E0,4.676999748E-1
1.928989213E1,-1.362999976E-1,9.680999517E-1,-1.891999990E-1
1.929989213E1,-1.756999940E-1,1.040599942E0,-6.380999684E-1
1.930989213E1,-2.272999883E-1,1.024500012E0,-8.504999876E-1
1.931989213E1,-2.901999950E-1,1.010299921E0,-9.702000022E-1
1.932989213E1,-3.111000061E-1,9.972999692E-1,-7.779999971E-1
1.933989213E1,-1.990000010E-1,1.035099983E0,-9.939999878E-2
1.934989213E1,-1.187999994E-1,1.122699976E0,7.933999896E-1
1.935989213E1,-9.589999914E-2,1.103299975E0,1.405099988E0
1.936989213E1,-1.735000014E-1,1.005699992E0,1.648599982E0
1.937989213E1,-2.493999898E-1,1.035799980E0,1.885699987E0
1.938989213E1,-3.188999891E-1,1.016999960E0,2.134099960E0
1.939989370E1,-3.145000041E-1,1.066499949E0,2.201099873E0
1.940989370E1,-3.287000060E-1,1.154600024E0,1.952799916E0
1.941989213E1,-3.693999946E-1,1.153499961E0,1.506599903E0
1.942989213E1,-4.477999806E-1,1.034699917E0,1.043499947E0
1.943989213E1,-4.053999782E-1,9.055999517E-1,7.220000029E-1
1.944989213E1,-4.052999914E-1,7.870000005E-1,6.098999977E-1
1.945989213E1,-3.068999946E-1,5.514999628E-1,7.265999913E-1
1.946989213E1,-2.565999925E-1,2.577999830E-1,9.158999920E-1
1.947989213E1,-2.180999964E-1,-4.529999942E-2,1.230700016E0
1.948989213E1,-1.181999967E-1,-3.676999807E-1,1.599799991E0
1.949989213E1,1.099999994E-3,-7.292000055E-1,1.782199979E0
1.950989213E1,1.231999993E-1,-1.021799922E0,1.745599985E0
1.951989213E1,2.140000015E-1,-1.314399958E0,1.534299970E0
1.952989213E1,2.563999891E-1,-1.567600012E0,1.321699977E0
1.953989213E1,2.671000063E-1,-1.840699911E0,1.160399914E0
1.954989213E1,2.324000001E-1,-2.132999897E0,9.077999592E-1
1.955989213E1,1.384000033E-1,-2.356799841E0,5.586999655E-1
1.956989213E1,8.410000056E-2,-2.452999830E0,1.209999993E-1
1.957989213E1,-4.399999976E-2,-2.510599852E0,-6.619999558E-2
1.958989213E1,-6.780000031E-2,-2.558699846E0,-1.228999943E-1
1.959989213E1,-1.058999971E-1,-2.528899908E0,-8.699999750E-2
1.960989213E1,-1.500000013E-3,-2.362200022E0,-1.769999973E-2
1.961989213E1,2.915000021E-1,-2.019599915E0,-2.199999988E-3
1.962989213E1,4.587999880E-1,-1.677099943E0,-4.439999908E-2
1.963989213E1,7.894999981E-1,-1.365000010E0,-2.360999882E-1
1.964989213E1,9.990999699E-1,-1.150699973E0,-3.899999857E-1
1.965989213E1,1.118099928E0,-1.034299970E0,-4.779999852E-1
1.966989213E1,1.021299958E0,-1.064399958E0,-4.050999880E-1
1.967989213E1,8.905999660E-1,-1.182099938E0,-1.223999932E-1
1.968989213E1,6.636999846E-1,-1.338400006E0,9.669999778E-2
1.969989213E1,4.614999890E-1,-1.445599914E0,1.386999935E-1
1.970989213E1,4.048999846E-1,-1.347100019E0,-1.289999951E-2
1.971989213E1,2.915999889E-1,-1.249099970E0,-4.330999851E-1
1.972989213E1,7.809999585E-2,-1.141899943E0,-8.091999888E-1
1.973989213E1,3.039999865E-2,-9.368000031E-1,-9.478999972E-1
1.974989213E1,1.118000001E-1,-6.836999655E-1,-9.404999614E-1
1.975989213E1,2.574000061E-1,-3.714999855E-1,-7.493000031E-1
1.976989213E1,5.259999633E-1,-8.049999923E-2,-5.356000066E-1
1.977989213E1,7.781999707E-1,2.299999893E-1,-5.174999833E-1
1.978989213E1,1.046800017E0,5.108999610E-1,-6.729999781E-1
1.979989213E1,1.256699920E0,7.723999619E-1,-8.984999657E-1
1.980989213E1,1.254699945E0,8.488000035E-1,-1.125000000E0
1.981989213E1,1.100399971E0,8.569999933E-1,-1.060199976E0
1.982989213E1,8.504999876E-1,8.176999688E-1,-7.353999615E-1
1.983989213E1,4.396999776E-1,7.206000090E-1,-3.122999966E-1
1.984989213E1,9.510000050E-2,6.631000042E-1,1.929999888E-2
1.985989213E1,-5.759999901E-2,7.329999804E-1,-8.969999850E-2
1.986989213E1,-3.224000037E-1,7.828999758E-1,-3.722999990E-1
1.987989213E1,-5.224999785E-1,8.127999902E-1,-7.594999671E-1
1.988989370E1,-5.149999857E-1,9.897999763E-1,-1.010399938E0
1.989989213E1,-2.408999950E-1,1.235499978E0,-8.511999846E-1
1.990989213E1,2.171999961E-1,1.540599942E0,-6.672999859E-1
1.991989213E1,7.556999922E-1,1.914699912E0,-3.680000007E-1
1.992989213E1,1.255699992E0,2.103100061E0,2.429999970E-2
1.993989213E1,1.593599916E0,2.213999987E0,4.302999973E-1
1.994989213E1,1.746199965E0,2.207200050E0,6.500999928E-1
1.995989213E1,1.756199956E0,2.143300056E0,8.172000051E-1
1.996989213E1,1.822299957E0,1.953999996E0,1.184700012E0
1.997989213E1,1.846399903E0,1.705599904E0,1.673999906E0
1.998989213E1,1.884199977E0,1.408599973E0,2.270200014E0
1.999989213E1,2.002199888E0,1.111199975E0,2.900099993E0
2.000989213E1,2.215299845E0,8.504999876E-1,3.225600004E0
2.001989213E1,2.410199881E0,5.490999818E-1,2.962699890E0
2.002989213E1,2.610499859E0,2.343999892E-1,2.233099937E0
2.003989213E1,2.694200039E0,-9.269999713E-2,1.384299994E0
2.004989213E1,2.799999952E0,-3.042999804E-1,5.899999738E-1
2.005989213E1,2.750799894E0,-5.638999939E-1,-3.476999998E-1
2.006989213E1,2.676599979E0,-7.831000090E-1,-1.233899951E0
2.007989213E1,2.494899988E0,-1.049199939E0,-1.871099949E0
2.008989213E1,2.211999893E0,-1.381999969E0,-2.070600033E0
2.009989213E1,1.988299966E0,-1.653599977E0,-1.905200005E0
2.010989213E1,1.903399944E0,-1.794399977E0,-1.516899943E0
2.011989213E1,1.820299983E0,-1.865799904E0,-9.268999696E-1
2.012989213E1,1.673099995E0,-1.965499997E0,-3.621999919E-1
2.013989213E1,1.460699916E0,-2.094500065E0,5.519999936E-2
2.014989213E1,1.396699905E0,-2.049200058E0,2.814999819E-1
2.015989213E1,1.375299931E0,-1.884999990E0,2.745999992E-1
2.016989213E1,1.413999915E0,-1.655499935E0,1.317999959E-1
2.017989213E1,1.598599911E0,-1.418299913E0,-1.255999953E-1
2.018989213E1,1.921599984E0,-1.035699964E0,-3.823999763E-1
2.019989213E1,2.259700060E0,-6.832000017E-1,-4.469999969E-1
2.020989213E1,2.481999874E0,-4.483999908E-1,-4.320999980E-1
2.021989213E1,2.649099827E0,-2.919999957E-1,-3.262999952E-1
2.022989213E1,2.710299969E0,-2.724999785E-1,-1.944999993E-1
2.023989213E1,2.711799860E0,-3.213999867E-1,-1.519999932E-2
2.024989213E1,2.549599886E0,-4.585999846E-1,-1.099999994E-1
2.025989213E1,2.224900007E0,-6.255999804E-1,-4.107999802E-1
2.026989213E1,1.946999907E0,-7.439000010E-1,-7.888999581E-1
2.027989213E1,1.674099922E0,-8.722999692E-1,-1.107200027E0
2.028989213E1,1.454499960E0,-9.916999936E-1,-1.323599935E0
2.029989213E1,1.288499951E0,-1.013899922E0,-1.378399968E0
2.030989213E1,1.149699926E0,-9.961999655E-1,-1.152300000E0
2.031989213E1,1.017699957E0,-9.501000047E-1,-8.909999728E-1
2.032989213E1,7.782999873E-1,-8.743000031E-1,-7.099999785E-1
2.033989213E1,5.024999976E-1,-7.986999750E-1,-7.339000106E-1
2.034989213E1,2.246999890E-1,-7.128999829E-1,-1.082800031E0
2.035989213E1,-7.779999822E-2,-6.277999878E-1,-1.299999952E0
2.036989213E1,-1.630999893E-1,-4.158999920E-1,-1.296999931E0
2.037989213E1,-2.662000060E-1,-2.132999897E-1,-1.070199966E0
2.038989370E1,-2.868999839E-1,-1.199999941E-3,-7.325999737E-1
2.039989370E1,-1.869999915E-1,2.201999873E-1,-1.754999906E-1
2.040989370E1,4.250000045E-2,5.098000169E-1,4.547999799E-1
2.041989370E1,3.043999970E-1,8.772999644E-1,1.267400026E0
2.042989213E1,6.337000132E-1,1.215699911E0,1.892799973E0
2.043989213E1,9.282999635E-1,1.590799928E0,2.186499834E0
2.044989213E1,1.005599976E0,1.884499907E0,2.046799898E0
2.045989213E1,7.684999704E-1,1.972999930E0,1.004699945E0
2.046989213E1,4.315999746E-1,2.021999836E0,-5.978999734E-1
2.047989213E1,1.210999936E-1,2.142499924E0,-2.056400061E0
2.048989213E1,5.200000014E-3,2.224099874E0,-3.189800024E0
2.049989213E1,-1.237000003E-1,2.170799971E0,-3.652999878E0
2.050989213E1,1.441999972E-1,2.090699911E0,-3.243399858E0
2.051989213E1,6.644999981E-1,2.101399899E0,-1.532899976E0
2.052989213E1,1.220600009E0,1.809799910E0,1.021000028E0
2.053989213E1,1.426199913E0,1.274099946E0,3.438099861E0
2.054989213E1,1.498999953E0,8.750999570E-1,5.599599838E0
2.055989213E1,1.309700012E0,4.473999739E-1,7.060400009E0
2.056989213E1,8.192999959E-1,6.589999795E-2,6.835700035E0
2.057989370E1,3.097999990E-1,-1.511999965E-1,4.723799706E0
2.058989213E1,2.740000002E-2,-1.366000026E-1,2.455399990E0
2.059989213E1,-2.149999887E-2,-1.713999957E-1,5.758999586E-1
2.060989213E1,5.059999973E-2,-2.649999857E-1,-9.936999679E-1
2.061989213E1,2.168999910E-1,-4.068999887E-1,-1.961699963E0
2.062989213E1,4.023000002E-1,-6.935999990E-1,-1.985699892E0
2.063989213E1,6.089999676E-1,-1.037999988E0,-1.291800022E0
2.064989213E1,7.398999929E-1,-1.194299936E0,-3.682999909E-1
2.065989213E1,6.757999659E-1,-1.398599982E0,4.510999918E-1
2.066989213E1,3.577999771E-1,-1.602299929E0,9.589999914E-1
2.067989213E1,3.799999878E-2,-1.746999979E0,1.308599949E0
2.068989213E1,-2.867999971E-1,-1.803999901E0,1.391999960E0
2.069989213E1,-4.722999930E-1,-1.733299971E0,1.247900009E0
2.070989370E1,-5.396000147E-1,-1.604399920E0,1.041700006E0
2.071989370E1,-4.941999912E-1,-1.407400012E0,8.906999826E-1
2.072989213E1,-3.443999887E-1,-1.132799983E0,8.004999757E-1
2.073989370E1,-4.439999908E-2,-8.880999684E-1,9.335999489E-1
2.074989213E1,2.026999891E-1,-7.120999694E-1,1.217000008E0
2.075989370E1,3.921999931E-1,-5.658999681E-1,1.241999984E0
2.076989213E1,4.490999877E-1,-5.178999901E-1,1.185199976E0
2.077989213E1,5.169999599E-1,-5.576999784E-1,1.132099986E0
2.078989213E1,5.263000131E-1,-5.783999562E-1,1.039499998E0
2.079989213E1,5.465999842E-1,-6.972000003E-1,9.757999778E-1
2.080989213E1,4.639999866E-1,-9.142999649E-1,8.973000050E-1
2.081989213E1,3.856000006E-1,-1.053200006E0,6.159999967E-1
2.082989213E1,3.141999841E-1,-1.093699932E0,3.186999857E-1
2.083989213E1,2.228999883E-1,-1.183699965E0,1.388999969E-1
2.084989213E1,8.029999584E-2,-1.292899966E0,-3.139999881E-2
2.085989213E1,-2.342999876E-1,-1.500000000E0,-1.868999898E-1
2.086989213E1,-5.170999765E-1,-1.677500010E0,-3.399999812E-3
2.087989213E1,-7.322999835E-1,-1.805699944E0,3.044999838E-1
2.088989213E1,-8.147000074E-1,-1.757200003E0,5.720999837E-1
2.089989213E1,-7.348999977E-1,-1.580899954E0,7.008000016E-1
2.090989213E1,-5.751999617E-1,-1.306499958E0,5.898000002E-1
2.091989213E1,-3.946000040E-1,-1.012300014E0,3.570999801E-1
2.092989213E1,-3.583999872E-1,-7.081999779E-1,7.090000063E-2
2.093989213E1,-3.014000058E-1,-4.332000017E-1,8.399999887E-2
2.094989213E1,-3.006999791E-1,-1.579999924E-1,2.560999990E-1
2.095989213E1,-3.425000012E-1,1.660999954E-1,5.194000006E-1
2.096989213E1,-2.491999865E-1,5.105000138E-1,9.109999537E-1
2.097989213E1,-2.072999924E-1,7.858999968E-1,1.320999980E0
2.098989213E1,-1.424999982E-1,9.731999636E-1,1.646600008E0
2.099989213E1,-1.313000023E-1,1.121099949E0,1.911999941E0
2.100989213E1,-1.052999943E-1,1.249400020E0,2.115000010E0
2.101989213E1,-6.459999830E-2,1.357999921E0,2.079400063E0
2.102989370E1,-5.159999803E-2,1.397799969E0,1.762899995E0
2.103989370E1,-5.040000007E-2,1.359399915E0,1.418799996E0
2.104989370E1,8.119999617E-2,1.281899929E0,1.375000000E0
2.105989370E1,2.480999976E-1,1.214900017E0,1.437099934E0
2.106989370E1,4.976999760E-1,1.128499985E0,1.652099967E0
2.107989370E1,7.071999907E-1,9.932000041E-1,1.769299984E0
2.108989213E1,9.210999608E-1,9.262999892E-1,1.846300006E0
2.109989213E1,1.092700005E0,8.896999955E-1,1.744599938E0
2.110989213E1,1.094499946E0,8.039000034E-1,1.570500016E0
2.111989213E1,1.058099985E0,7.588999867E-1,1.378399968E0
2.112989213E1,8.827999830E-1,6.649999619E-1,1.227699995E0
2.113989213E1,7.117999792E-1,4.643999934E-1,1.196699977E0
2.114989213E1,3.476999998E-1,1.964999884E-1,1.392799973E0
2.115989213E1,-4.389999807E-2,-8.150000125E-2,1.716499925E0
2.116989213E1,-1.228999943E-1,-2.575999796E-1,1.991299987E0
2.117989213E1,-2.037999928E-1,-2.705000043E-1,2.232499838E0
2.118989213E1,-1.066999957E-1,-2.425999939E-1,2.278199911E0
2.119989213E1,3.199999779E-2,-1.009999961E-1,2.237099886E0
2.120989213E1,3.219999969E-1,7.669999450E-2,1.709499955E0
2.121989213E1,7.756999731E-1,3.202999830E-1,1.066200018E0
2.122989213E1,1.288999915E0,5.235999823E-1,5.690999627E-1
2.123989213E1,1.595799923E0,6.076999903E-1,2.422999889E-1
2.124989213E1,1.876999974E0,5.349999666E-1,8.439999819E-2
2.125989213E1,2.031100035E0,4.126999974E-1,8.999999613E-2
2.126989213E1,2.015899897E0,1.149999946E-1,1.045999974E-1
2.127989213E1,1.815499902E0,-3.392999768E-1,1.260000020E-1
2.128989213E1,1.517199993E0,-7.831000090E-1,-1.769999973E-2
2.129989213E1,1.175300002E0,-1.198300004E0,-2.149999887E-1
2.130989213E1,9.050999880E-1,-1.593899965E0,-3.625999987E-1
2.131989213E1,6.455999613E-1,-1.852999926E0,-4.139999747E-1
2.132989213E1,5.295000076E-1,-1.993799925E0,-4.791999757E-1
2.133989213E1,4.485999942E-1,-2.065899849E0,-5.124999881E-1
2.134989213E1,4.705999792E-1,-2.020200014E0,-4.363999963E-1
2.135989213E1,6.055999994E-1,-1.895799994E0,-3.005999923E-1
2.136989213E1,8.156999946E-1,-1.643700004E0,-9.669999778E-2
2.137989213E1,9.786999822E-1,-1.478899956E0,1.175999939E-1
2.138989213E1,1.038900018E0,-1.343999982E0,3.224999905E-1
2.139989213E1,9.873999953E-1,-1.296700001E0,4.379999936E-1
2.140989213E1,9.096999764E-1,-1.258700013E0,5.378000140E-1
2.141989213E1,8.242999911E-1,-1.181200027E0,6.808999777E-1
2.142989213E1,6.812999845E-1,-1.093599916E0,7.226999998E-1
2.143989213E1,5.300999880E-1,-1.074499965E0,8.004999757E-1
2.144989213E1,4.167999923E-1,-1.016199946E0,7.929999828E-1
2.145989213E1,3.797000051E-1,-9.286999702E-1,6.808999777E-1
2.146989213E1,3.725000024E-1,-8.507999778E-1,5.662999749E-1
2.147989213E1,4.047999978E-1,-8.021999598E-1,6.561999917E-1
2.148989213E1,4.294999838E-1,-8.024999499E-1,8.395999670E-1
2.149989213E1,3.860999942E-1,-8.614999652E-1,9.922999740E-1
2.150989213E1,3.147999942E-1,-8.810999990E-1,1.121599913E0
2.151989213E1,2.832999825E-1,-8.906999826E-1,1.305599928E0
2.152989213E1,3.301999867E-1,-8.118000031E-1,1.506999969E0
2.153989213E1,3.958999813E-1,-7.132999897E-1,1.648800015E0
2.154989213E1,4.020999968E-1,-6.049000025E-1,1.801399946E0
2.155989213E1,3.698999882E-1,-4.869999886E-1,1.809199929E0
2.156989213E1,2.683999836E-1,-3.788999915E-1,1.504699945E0
2.157989213E1,5.130000040E-2,-2.220999897E-1,9.667999744E-1
2.158989213E1,-1.947999895E-1,-8.489999920E-2,3.316999972E-1
2.159989213E1,-3.730999827E-1,8.169999719E-2,-3.828999996E-1
2.160989213E1,-4.445999861E-1,3.075999916E-1,-9.538999796E-1
2.161989213E1,-3.510999978E-1,6.024999619E-1,-1.088299990E0
2.162989213E1,-4.039999843E-1,7.699999809E-1,-1.126199961E0
2.163989213E1,-4.475999773E-1,9.181999564E-1,-1.070699930E0
2.164989213E1,-4.903999865E-1,1.027300000E0,-7.815999985E-1
2.165989213E1,-4.537999928E-1,1.097499967E0,-5.467000008E-1
2.166989213E1,-4.931999743E-1,1.167599916E0,-4.684000015E-1
2.167989213E1,-4.909999967E-1,1.247699976E0,-3.740999997E-1
2.168989213E1,-5.935999751E-1,1.269199967E0,-2.043000013E-1
2.169989213E1,-7.825999856E-1,1.201900005E0,-1.999999955E-2
2.170989213E1,-1.003499985E0,1.076399922E0,-7.119999826E-2
2.171989213E1,-1.302500010E0,8.718999624E-1,-2.333999872E-1
2.172989213E1,-1.473299980E0,8.047999740E-1,-4.835999906E-1
2.173989213E1,-1.565799952E0,8.162999749E-1,-8.431999683E-1
2.174989213E1,-1.551599979E0,8.675000072E-1,-1.166100025E0
2.175989213E1,-1.619300008E0,8.891999722E-1,-1.329699993E0
2.176989213E1,-1.566299915E0,9.718999863E-1,-9.544000030E-1
2.177989213E1,-1.598299980E0,9.457999468E-1,-1.256999969E-1
2.178989213E1,-1.358099937E0,9.010999799E-1,7.744999528E-1
2.179989370E1,-1.191200018E0,8.172999620E-1,1.353099942E0
2.180989370E1,-9.409999847E-1,6.922000051E-1,1.549999952E0
2.181989213E1,-7.231000066E-1,5.555999875E-1,1.134799957E0
2.182989213E1,-6.315999627E-1,4.274999797E-1,3.674999774E-1
2.183989370E1,-5.299000144E-1,2.983999848E-1,-2.150999904E-1
2.184989213E1,-5.909999609E-1,1.298999935E-1,-5.223999619E-1
2.185989213E1,-8.723999858E-1,-1.168999970E-1,-7.138999701E-1
2.186989213E1,-1.236099958E0,-3.935999870E-1,-8.747999668E-1
2.187989213E1,-1.531499982E0,-6.797999740E-1,-8.903999925E-1
2.188989213E1,-1.623699903E0,-9.172999859E-1,-6.864999533E-1
2.189989213E1,-1.692199945E0,-1.086199999E0,-5.192999840E-1
2.190989213E1,-1.562600017E0,-1.226799965E0,-3.276000023E-1
2.191989213E1,-1.287400007E0,-1.250999928E0,-3.028999865E-1
2.192989213E1,-9.372999668E-1,-1.137399912E0,-4.071999788E-1
2.193989213E1,-6.987999678E-1,-1.033200026E0,-6.553999782E-1
2.194989213E1,-4.704999924E-1,-8.697999716E-1,-7.770999670E-1
2.195989213E1,-3.188999891E-1,-7.252999544E-1,-9.524999857E-1
2.196989213E1,-2.116999924E-1,-6.292999983E-1,-1.086400032E0
2.197989213E1,-1.353999972E-1,-5.127999783E-1,-1.040699959E0
2.198989213E1,-1.445000023E-1,-4.255999923E-1,-8.502999544E-1
2.199989213E1,-2.272999883E-1,-4.265999794E-1,-6.139999628E-1
2.200989213E1,-3.630999923E-1,-4.765999913E-1,-3.558000028E-1
2.201989213E1,-5.048999786E-1,-5.264999866E-1,-1.990000010E-1
2.202989213E1,-5.970999599E-1,-5.760999918E-1,7.069999725E-2
2.203989213E1,-6.383000016E-1,-6.453999877E-1,3.687999845E-1
2.204989213E1,-6.407999992E-1,-6.951000094E-1,7.056999803E-1
2.205989213E1,-5.561000109E-1,-7.055000067E-1,8.776999712E-1
2.206989213E1,-5.112999678E-1,-7.357999682E-1,8.093000054E-1
2.207989213E1,-4.976999760E-1,-7.365999818E-1,6.733999848E-1
2.208989213E1,-3.574999869E-1,-7.178999782E-1,4.807999730E-1
2.209989213E1,-4.134999812E-1,-8.265999556E-1,1.588999927E-1
2.210989213E1,-4.961999953E-1,-9.256999493E-1,-2.177999914E-1
2.211989213E1,-6.463999748E-1,-1.064000010E0,-5.676000118E-1
2.212989213E1,-7.088999748E-1,-1.084299922E0,-5.708999634E-1
2.213989213E1,-7.038999796E-1,-1.006099939E0,-5.112000108E-1
2.214989213E1,-7.102999687E-1,-8.491999507E-1,-4.645999968E-1
2.215989213E1,-6.794999838E-1,-7.117999792E-1,-2.037999928E-1
2.216989213E1,-6.111999750E-1,-5.349999666E-1,1.335999966E-1
2.217989213E1,-5.737000108E-1,-3.482999802E-1,4.219000041E-1
2.218989213E1,-5.873999596E-1,-1.024999991E-1,5.805000067E-1
2.219989213E1,-6.430999637E-1,4.519999772E-2,3.182999790E-1
